CMDLINE uvicorn app.main:app
MEM 252.328125 1783105272.5887
MEM 252.328125 1783105272.6930
MEM 252.328125 1783105272.7977
MEM 252.328125 1783105272.9031
MEM 252.328125 1783105273.0046
MEM 252.328125 1783105273.1068
MEM 252.328125 1783105273.2116
MEM 252.328125 1783105273.3167
MEM 252.328125 1783105273.4221
MEM 252.328125 1783105273.5272
MEM 252.328125 1783105273.6326
MEM 252.328125 1783105273.7380
MEM 252.328125 1783105273.8434
MEM 252.328125 1783105273.9440
MEM 252.328125 1783105274.0496
MEM 252.328125 1783105274.1550
MEM 252.328125 1783105274.2561
MEM 252.328125 1783105274.3595
MEM 252.328125 1783105274.4650
MEM 252.328125 1783105274.5697
MEM 252.328125 1783105274.6727
MEM 252.328125 1783105274.7733
MEM 252.328125 1783105274.8743
MEM 252.328125 1783105274.9793
MEM 252.328125 1783105275.0850
MEM 252.328125 1783105275.1904
MEM 252.328125 1783105275.2955
MEM 252.328125 1783105275.4009
MEM 252.328125 1783105275.5059
MEM 250.921875 1783105275.6067
MEM 250.921875 1783105275.7085
MEM 250.921875 1783105275.8092
MEM 250.921875 1783105275.9145
MEM 250.921875 1783105276.0199
MEM 250.921875 1783105276.1254
MEM 250.921875 1783105276.2277
MEM 250.921875 1783105276.3303
MEM 250.921875 1783105276.4349
MEM 250.921875 1783105276.5403
MEM 250.921875 1783105276.6458
MEM 250.921875 1783105276.7505
MEM 251.312500 1783105276.8558
MEM 251.312500 1783105276.9610
MEM 251.312500 1783105277.0665
MEM 251.312500 1783105277.1719
MEM 251.312500 1783105277.2748
MEM 251.312500 1783105277.3772
MEM 251.312500 1783105277.4810
MEM 251.312500 1783105277.5864
MEM 251.312500 1783105277.6881
MEM 251.093750 1783105277.7921
MEM 251.093750 1783105277.8974
MEM 251.093750 1783105278.0010
MEM 251.093750 1783105278.1061
MEM 251.093750 1783105278.2113
MEM 251.093750 1783105278.3168
MEM 251.093750 1783105278.4202
MEM 251.093750 1783105278.5227
MEM 251.093750 1783105278.6274
MEM 251.093750 1783105278.7328
MEM 251.093750 1783105278.8364
MEM 251.093750 1783105278.9416
MEM 251.093750 1783105279.0443
MEM 251.093750 1783105279.1480
MEM 251.093750 1783105279.2534
MEM 251.093750 1783105279.3588
MEM 251.093750 1783105279.4622
MEM 251.093750 1783105279.5635
MEM 251.093750 1783105279.6643
MEM 251.093750 1783105279.7658
MEM 251.093750 1783105279.8705
MEM 251.093750 1783105279.9727
MEM 251.093750 1783105280.0782
MEM 251.093750 1783105280.1836
MEM 251.093750 1783105280.2891
MEM 251.093750 1783105280.3944
MEM 251.093750 1783105280.4996
MEM 251.093750 1783105280.6020
MEM 251.093750 1783105280.7038
MEM 251.093750 1783105280.8092
